created_at,text
Thu May 07 01:02:35 +0000 2015,Blessed To Recieve My Second Offer #BobCats http://t.co/uaZULy1EBJ http://t.co/PpUFD08GRB
Thu May 07 00:51:33 +0000 2015,@Jvasquez_6 fuuuuuck yeah! 😆 #Bobcats
Thu May 07 00:50:58 +0000 2015,8 minutes left in the game. Bates up 13-10. #BatesCollege #Bobcats #KeeneState #Owls #D3… https://t.co/v5sjOGkqLT
Thu May 07 00:50:01 +0000 2015,#INPrep50 DL Kyle Williams (Southport/2016) offered by #Ohio #Bobcats. Williams 2nd offer and he's still under recruited IMO. #INPreps
Thu May 07 00:46:20 +0000 2015,Bobcat Reunion!!! #OU #bobcats #Ohio #Cincinnati https://t.co/ypF4fMRfHO
Thu May 07 00:44:50 +0000 2015,RT CoachBrannigan: End of third quarter. Bates 11. Keene 9. #BatesCollege #Bobcats #KeeneState #Owls #D3… … http://t.co/6KK0518Vqt
Thu May 07 00:39:23 +0000 2015,Big big quarter for @BatesLacrosse going up 11-9 after tied at half! @BatesSports #GoBates #BobCats #FightinCats #lax #lacrosse
Thu May 07 00:39:16 +0000 2015,End of third quarter. Bates 11. Keene 9. #BatesCollege #Bobcats #KeeneState #Owls #D3… https://t.co/gFvbG3KuMl
Thu May 07 00:36:27 +0000 2015,RT @Up_Top_Vaughn: Blessed To Recieve My Second Offer #BobCats http://t.co/XUbrl2Jw8p
Thu May 07 00:31:02 +0000 2015,422 left in the third quarter. Tie game. #BatesCollege #Bobcats #KeeneState #Owls #D3… https://t.co/gVFZFggC7f
Thu May 07 00:23:51 +0000 2015,but I really wanna make the team tbh. I miss cheering.😩🐯 #bobcats #tryouts #cheer
Thu May 07 00:18:30 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Thu May 07 00:10:08 +0000 2015,RT @Up_Top_Vaughn: Blessed To Recieve My Second Offer #BobCats http://t.co/XUbrl2Jw8p
Thu May 07 00:08:24 +0000 2015,RT @JESS__do__it: Made this in my computer class today  never forget. #Bobcats http://t.co/p97fVF9AvL
Thu May 07 00:02:28 +0000 2015,RT @Up_Top_Vaughn: Blessed To Recieve My Second Offer #BobCats http://t.co/XUbrl2Jw8p
Thu May 07 00:01:33 +0000 2015,RT @JESS__do__it: Made this in my computer class today  never forget. #Bobcats http://t.co/p97fVF9AvL
Thu May 07 00:01:14 +0000 2015,RT @JESS__do__it: Made this in my computer class today  never forget. #Bobcats http://t.co/p97fVF9AvL
Thu May 07 00:00:57 +0000 2015,End of first half. Tie game! #BatesCollege #Bobcats #KeeneState #Owls #D3 #NationalTournament #Mens… https://t.co/zWt2JeHahF
Thu May 07 00:00:48 +0000 2015,RT @Up_Top_Vaughn: Blessed To Recieve My Second Offer #BobCats http://t.co/XUbrl2Jw8p
Wed May 06 23:58:18 +0000 2015,@missybilderback great article! A great addition to the Bobcat Family! Congrats again! #jcjcalumni #Bobcats 🏀👏 http://t.co/QYil037KS1
Wed May 06 23:53:12 +0000 2015,RT @Up_Top_Vaughn: Blessed To Recieve My Second Offer #BobCats http://t.co/XUbrl2Jw8p
Wed May 06 23:52:25 +0000 2015,RT @Up_Top_Vaughn: Blessed To Recieve My Second Offer #BobCats http://t.co/XUbrl2Jw8p
Wed May 06 23:52:10 +0000 2015,RT @ELITEFLYSOLES: Shout out to @_my2cents copped the Bobcat 7s 💯💯💯  #nike #jordan #jordanbrand #retro7 #bobcats… https://t.co/dliHxAfydc
Wed May 06 23:49:56 +0000 2015,Shout out to @_my2cents copped the Bobcat 7s 💯💯💯  #nike #jordan #jordanbrand #retro7 #bobcats… https://t.co/dliHxAfydc
Wed May 06 23:49:48 +0000 2015,RT @Up_Top_Vaughn: Blessed To Recieve My Second Offer #BobCats http://t.co/XUbrl2Jw8p
Wed May 06 23:47:26 +0000 2015,Blessed To Recieve My Second Offer #BobCats http://t.co/XUbrl2Jw8p
Wed May 06 23:42:17 +0000 2015,Midway through the second quarter  tie game! #BatesCollege #Bobcats #KeeneState #Owls #D3… https://t.co/jHerjJs6ov
Wed May 06 23:41:43 +0000 2015,RT @JESS__do__it: Made this in my computer class today  never forget. #Bobcats http://t.co/p97fVF9AvL
Wed May 06 23:41:03 +0000 2015,RT @JESS__do__it: Made this in my computer class today  never forget. #Bobcats http://t.co/p97fVF9AvL
Wed May 06 23:30:44 +0000 2015,Start of the second quarter and Bates trails Keene 6-3 #BatesCollege #Bobcats #KeeneState #Owls #D3… https://t.co/nNyzhvNa3l
Wed May 06 23:20:42 +0000 2015,RT @JESS__do__it: Made this in my computer class today  never forget. #Bobcats http://t.co/p97fVF9AvL
Wed May 06 23:19:08 +0000 2015,RT @tutticontenti: #MercerLawing is "addicted" to trapping and killing #bobcats. http://t.co/XobdRmj1Pg
Wed May 06 23:14:56 +0000 2015,RT @JESS__do__it: Made this in my computer class today  never forget. #Bobcats http://t.co/p97fVF9AvL
Wed May 06 23:09:36 +0000 2015,RT @tutticontenti: #MercerLawing is "addicted" to trapping and killing #bobcats. http://t.co/XobdRmj1Pg
Wed May 06 23:08:49 +0000 2015,RT @tutticontenti: #MercerLawing is "addicted" to trapping and killing #bobcats. http://t.co/XobdRmj1Pg
Wed May 06 23:07:49 +0000 2015,RT @tutticontenti: #MercerLawing is "addicted" to trapping and killing #bobcats. http://t.co/XobdRmj1Pg
Wed May 06 22:45:36 +0000 2015,Nice  @RufusBobcat! You're top of #bobcats! Tired of your inbox being full of junk? Try Unroll.Me http://t.co/QS03eeF40m
Wed May 06 22:29:02 +0000 2015,Hey  #bobcats @TXSTUniversity if you have a nagging cough or sore throat  don't let it ruin finals.  Get better at MedSpring off the square!
Wed May 06 22:14:39 +0000 2015,#KOTD while I head to chicago to train my basketball athletes. #Jordan #jumpman #retro10 #BobCats… https://t.co/oHOADIqXvF
Wed May 06 22:10:54 +0000 2015,RT @tutticontenti: #MercerLawing is "addicted" to trapping and killing #bobcats. http://t.co/hTJyZTFztC http://t.co/E7KhY6XznC
Wed May 06 22:10:35 +0000 2015,RT @tutticontenti: #MercerLawing is an asshole who "loves" to trap  abuse and kill #bobcats http://t.co/C4hG3JWiwT
Wed May 06 22:09:50 +0000 2015,RT @tutticontenti: #MercerLawing is "addicted" to trapping and killing #bobcats. http://t.co/XobdRmj1Pg
Wed May 06 21:45:12 +0000 2015,RT @tutticontenti: #MercerLawing is an asshole who "loves" to trap  abuse and kill #bobcats http://t.co/0Cq6cG5iI0
Wed May 06 21:26:31 +0000 2015,RT @DartaLee: Blessed to say that I have recieved my 12th offer from Texas State #Bobcats #AGTG http://t.co/CQlEb13mGj
Wed May 06 21:17:07 +0000 2015,RT @QBHitList: Class of 2019 QB Sam Johnson III (@SJ3_theFuture) just received his 2nd offer from Ohio University #Bobcats
Wed May 06 20:37:07 +0000 2015,Sneaker of the Week: Air Jordan V "Charlotte Hornets" Colorway: After a few years as the n... http://t.co/wZ6s8YA9eI #Charlotte #Bobcats
Wed May 06 20:37:06 +0000 2015,http://t.co/EEkB0NdMH9: Kevin Durant #crosses LeBron James... http://t.co/GeaNUZb3N3 #bobcats #charlotte #durant #james #kevin #lebron
Wed May 06 20:29:51 +0000 2015,#Bobcats #thisisthefamily  https://t.co/aXgC5dAnPF
Wed May 06 20:12:50 +0000 2015,http://t.co/EEkB0NdMH9: Watch Philadelphia 76ers v Charlotte Bobcats - nba... http://t.co/lJeMMMXbiH #bobcats #charlotte #philadelphia
Wed May 06 20:09:45 +0000 2015,@GerdOZone @StillerProject No love for OU (Oh Yeah)? #Bobcats
Wed May 06 19:48:15 +0000 2015,http://t.co/EEkB0NdMH9: Michael Jordan ''Best Block Ever'' http://t.co/6pDCyqhnAF #bobcats #charlotte #jordan #michael
Wed May 06 19:08:40 +0000 2015,@tutticontenti Top of #bobcats today! Tired of unwanted subscription emails? Try Unroll.Me: http://t.co/QS03eeF40m
Wed May 06 19:04:37 +0000 2015,RT @RufusBobcat: Sign up for the Food Pantry today! Complete the form by May 12 at 2pm.  http://t.co/HaSkxTSVaK #ucmerced #bobcats#ucmsfc #…
Wed May 06 18:59:03 +0000 2015,Sign up for the Food Pantry today! Complete the form by May 12 at 2pm.  http://t.co/HaSkxTSVaK #ucmerced #bobcats#ucmsfc #ucmerced #bobcats
Wed May 06 18:56:14 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Wed May 06 18:50:28 +0000 2015,Throw back to My cheer days.😂💸🎉🎉 #StarSpencer #Bobcats http://t.co/o7FSIG1eTI
Wed May 06 18:44:02 +0000 2015,RT @BestAnimalPhoto: Did anyone spend a little time at the local watering hole last night? #photography #animals #Bobcats #wildlife http://…
Wed May 06 18:39:34 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Wed May 06 18:21:04 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Wed May 06 18:20:26 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Wed May 06 18:17:46 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Wed May 06 18:14:34 +0000 2015,RT @tutticontenti: #MercerLawing is an asshole who "loves" to trap  abuse and kill #bobcats http://t.co/0Cq6cG5iI0
Wed May 06 18:14:29 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Wed May 06 18:12:51 +0000 2015,RT @tutticontenti: #MercerLawing is an asshole who "loves" to trap  abuse and kill #bobcats http://t.co/0Cq6cG5iI0
Wed May 06 18:10:43 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Wed May 06 18:09:50 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Wed May 06 18:08:14 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Wed May 06 18:07:19 +0000 2015,RT @tutticontenti: Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltk…
Wed May 06 18:07:09 +0000 2015,Ashley is a waste of oxygen who loves to abuse and #kill #bobcats.    She's a serial killer in Oklahoma. http://t.co/Ltkm1hHmau
Wed May 06 18:02:53 +0000 2015,RT @tutticontenti: #MercerLawing is an asshole who "loves" to trap  abuse and kill #bobcats http://t.co/0Cq6cG5iI0
Wed May 06 18:02:33 +0000 2015,RT @tutticontenti: #MercerLawing is "addicted" to trapping and killing #bobcats. http://t.co/XobdRmj1Pg
Wed May 06 18:01:24 +0000 2015,RT @tutticontenti: #MercerLawing is an asshole who "loves" to trap  abuse and kill #bobcats http://t.co/0Cq6cG5iI0
Wed May 06 17:58:54 +0000 2015,#MercerLawing is an asshole who "loves" to trap  abuse and kill #bobcats http://t.co/0Cq6cG5iI0
Wed May 06 17:06:30 +0000 2015,In a good mood :) Football game in a few hours  lesgo #Bobcats
Wed May 06 16:54:17 +0000 2015,RT @QBHitList: Class of 2019 QB Sam Johnson III (@SJ3_theFuture) just received his 2nd offer from Ohio University #Bobcats
Wed May 06 16:51:34 +0000 2015,RT @QBHitList: Class of 2019 QB Sam Johnson III (@SJ3_theFuture) just received his 2nd offer from Ohio University #Bobcats
Wed May 06 16:48:33 +0000 2015,Class of 2019 QB Sam Johnson III (@SJ3_theFuture) just received his 2nd offer from Ohio University #Bobcats
Wed May 06 16:43:56 +0000 2015,@philwebb2507 Top of #bobcats today! Tired of unwanted subscription emails? Try Unroll.Me: http://t.co/QS03eeF40m
Wed May 06 16:22:15 +0000 2015,Just listening @bobdylan Oklahoma City 03/05 stunning sound.Ain't t'internet great! #bobdylan #Bobcats
Wed May 06 14:59:19 +0000 2015,@kevazona89 Top of #bobcats leaderboard! Need to clean up your inbox? Unroll.Me can help: http://t.co/QS03eeF40m
Wed May 06 14:55:13 +0000 2015,Blessed to say that I have recieved my 12th offer from Texas State #Bobcats #AGTG http://t.co/ku1mZ8TAJ7 http://t.co/qUwPGTZ9Zf
Wed May 06 14:35:15 +0000 2015,Ran into one of my fav Gammas at the game on Monday! #Txst always showing up! #Bobcats #Greeks… https://t.co/DrU4q71EdZ
Wed May 06 14:14:56 +0000 2015,Rock those finals #Bobcats! #TXST http://t.co/Vr6zB0T8E4
