created_at,text
Thu May 07 04:37:46 +0000 2015,Barnes to DJ lob 🌝🌝🌝🌝 #Clippers #WeAreLA
Thu May 07 04:37:42 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:37:42 +0000 2015,RT @GASportsNetwork: Video: Down Goes @SHAQ during @NBAonTNT halftime of #Clippers #Rockets http://t.co/zu38EErE9A @TheJetOnTNT @TurnerSpor…
Thu May 07 04:37:41 +0000 2015,RT @adamclanton: Austin Rivers picking the perfect time to remember he’s Austin Rivers. #Rockets #Clippers
Thu May 07 04:37:36 +0000 2015,The #Clippers do realize there isn't a 5th quarter  right?
Thu May 07 04:37:35 +0000 2015,Why does Kevin McHale look like he could die at any second? #rockets #clippers #nba
Thu May 07 04:37:32 +0000 2015,TIX http://t.co/99Sdr28C3O 1 TIX Round 3 Los Angeles #Clippers v TBD HG1 5/19 Staples Center STE… http://t.co/BwEFbnwdqC #Tickets #Ticket
Thu May 07 04:37:29 +0000 2015,This game over but this is a Dawg ass series... I got whoever win this to win it all #Clippers #Rockets   👀I'm watching D.Rose too
Thu May 07 04:37:27 +0000 2015,Down 4 Austin Rivers tries to be the hero. Not Blake Griffin. Shitty. #Clippers
Thu May 07 04:37:23 +0000 2015,RT @EffBarbie: oh Austin Rivers is gonna get a whooping from Doc Rivers when they get home for losing that ball lol #Clippers #Rockets
Thu May 07 04:37:20 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:37:19 +0000 2015,RT @NBAMemes: Steve Ballmer Problems! #Clippers http://t.co/bNpAdWyy6g
Thu May 07 04:37:14 +0000 2015,It's all good we came and won game 1 so we still have home court advantage without CP3 so suck on that houston fans #Clippers vs #Rockets
Thu May 07 04:37:12 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:37:09 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:37:09 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:37:08 +0000 2015,And so was Austin River "@LAClippers: #Clippers DOWN four with less than a minute to play"
Thu May 07 04:37:08 +0000 2015,ummm its inevitable #Rockets won this one GAME OVER #Clippers
Thu May 07 04:37:06 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:37:06 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:37:05 +0000 2015,#NBAnoSPACE | #CLIPPERS 107-113 #ROCKETS | 4º QUARTO (16.1).
Thu May 07 04:37:03 +0000 2015,Referees on the clippers dick rs #Clippers #westllgonnawintheserious
Thu May 07 04:37:01 +0000 2015,I still love you @AustinRivers25 you almost had that. #clippers
Thu May 07 04:36:59 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:56 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:54 +0000 2015,RT @adamclanton: Austin Rivers picking the perfect time to remember he’s Austin Rivers. #Rockets #Clippers
Thu May 07 04:36:54 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:52 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:52 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:51 +0000 2015,RT @adamclanton: Two “eff you” free throw makes by Dwight. That hack at the LA Times must be having an aneurism right now. #Rockets #Clippe…
Thu May 07 04:36:51 +0000 2015,Whom ever believed the #rockets would Sweep #clippers needs more than there brain scaned and diagnosed for stupidity
Thu May 07 04:36:47 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:45 +0000 2015,Great Job Austin Rivers you fucking BLOW and just cost the #Clippers the game Idiot! Doc did a very bad coaching Job #Clippers
Thu May 07 04:36:41 +0000 2015,Pobrecito Austin Rivers 😔 #Clippers
Thu May 07 04:36:41 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:40 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:39 +0000 2015,Austin just cost the #clippers the game with that slip !
Thu May 07 04:36:38 +0000 2015,During this timeout  Doc should draw a stick figure of Austin sprawled out on the floor.  #Analysis #Clippers #Rockets
Thu May 07 04:36:35 +0000 2015,# Austin #Rivers #LA #Clippers LOL go #Htown baby http://t.co/cW3VYn5WMH
Thu May 07 04:36:34 +0000 2015,Doc says DJ should have been defensive player of the year  so why did you bench him the whole fourth quarter? #Clippers
Thu May 07 04:36:33 +0000 2015,RT @adamclanton: Two “eff you” free throw makes by Dwight. That hack at the LA Times must be having an aneurism right now. #Rockets #Clippe…
Thu May 07 04:36:33 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:32 +0000 2015,Austin Rivers  fckng kidding me  how often do we see that happen #Clippers #LACvsHOU
Thu May 07 04:36:32 +0000 2015,Nepotism FAIL #Clippers
Thu May 07 04:36:32 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:27 +0000 2015,I need the #Clippers to miss  #Rockets to get the rebound  the #Clippers foul... Need this cover. Let's go #MoneyTeam
Thu May 07 04:36:27 +0000 2015,RT @adamclanton: Two “eff you” free throw makes by Dwight. That hack at the LA Times must be having an aneurism right now. #Rockets #Clippe…
Thu May 07 04:36:26 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:25 +0000 2015,RT @adamclanton: Austin Rivers picking the perfect time to remember he’s Austin Rivers. #Rockets #Clippers
Thu May 07 04:36:24 +0000 2015,RT @spacebrasil: #NBAnoSPACE | #CLIPPERS 101- 109 #ROCKETS | 4º QUARTO (2:28).
Thu May 07 04:36:23 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:22 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:22 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:21 +0000 2015,Austin Rivers just Pulled the Crossover on himself again #Clippers
Thu May 07 04:36:19 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:19 +0000 2015,Austin Rivers should never play in the final minutes of a playoff game... #Clippers
Thu May 07 04:36:16 +0000 2015,RT @adamclanton: Two “eff you” free throw makes by Dwight. That hack at the LA Times must be having an aneurism right now. #Rockets #Clippe…
Thu May 07 04:36:15 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:14 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:13 +0000 2015,Coach Rivers will call for a 3 from his boy or Crawford #clippers
Thu May 07 04:36:12 +0000 2015,RT @adamclanton: Two “eff you” free throw makes by Dwight. That hack at the LA Times must be having an aneurism right now. #Rockets #Clippe…
Thu May 07 04:36:12 +0000 2015,RT @adamclanton: Austin Rivers picking the perfect time to remember he’s Austin Rivers. #Rockets #Clippers
Thu May 07 04:36:12 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:12 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:11 +0000 2015,#Clippers =/
Thu May 07 04:36:11 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:11 +0000 2015,RT @MrMichaelLee: Austin Sours #clippers
Thu May 07 04:36:09 +0000 2015,Wahl 79524-2501 Chrome Pro 24-Piece Haircut K - $21.59 - http://t.co/r9y3QLZOrd - #Clippers #Wow http://t.co/19blwmB5Vd
Thu May 07 04:36:09 +0000 2015,RT @MrMichaelLee: Austin Sours #clippers
Thu May 07 04:36:09 +0000 2015,Austin Rivers  you're fired! @nate_robinson  you're hired! - Doc Rivers #Clippers #Rockets
Thu May 07 04:36:08 +0000 2015,RT @adamclanton: Two “eff you” free throw makes by Dwight. That hack at the LA Times must be having an aneurism right now. #Rockets #Clippe…
Thu May 07 04:36:07 +0000 2015,Nobody on the team can sub Paul for 3s!!! #Clippers
Thu May 07 04:36:06 +0000 2015,Somebody tell Kevin McHale this the playoffs...start wearing a tie  clip on is fine #nba #NBAPlayoffs #clippersrockets #clippers #rockets
Thu May 07 04:36:05 +0000 2015,Dwight Howard sank 2 fts. #Rockets lead 113-107. 16.1 on the clock. Timeout  #Clippers.
Thu May 07 04:36:04 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:03 +0000 2015,RT @LAClippers: #Clippers down four with less than a minute to play
Thu May 07 04:36:03 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:02 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:02 +0000 2015,😂😂 RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
Thu May 07 04:36:01 +0000 2015,RT @JRSportBrief: Austin Rivers crossed himself AGAIN. SMFH. #clippers
